nbOpes,type,time
62000,local,1308319
62000,remote,463890
62000,local,152446
62000,remote,309998
62000,local,168268
62000,remote,341926
62000,local,159020
62000,remote,337272
62000,local,178076
62000,remote,358107
62000,local,267018
62000,remote,383143
62000,local,164197
62000,remote,410915
62000,local,146732
62000,remote,376512
62000,local,181397
62000,remote,304255
62000,local,164322
62000,remote,292633
62000,local,175275
62000,remote,419393
62000,local,177079
62000,remote,374534
62000,local,158202
62000,remote,350004
62000,local,173916
62000,remote,324339
62000,local,183860
62000,remote,393270
62000,local,5287453
62000,remote,289735
62000,local,218867
62000,remote,511977
62000,local,187546
62000,remote,333763
62000,local,154152
62000,remote,336043
62000,local,1417281
62000,remote,503166
62000,local,150308
62000,remote,294419
62000,local,4546446
62000,remote,326833
62000,local,171221
62000,remote,407568
62000,local,160000
62000,remote,306631
62000,local,164728
62000,remote,387491
62000,local,147738
62000,remote,250313
62000,local,154836
62000,remote,410976
62000,local,162490
62000,remote,475130
62000,local,177332
62000,remote,365369
62000,local,171687
62000,remote,291979
62000,local,186195
62000,remote,418278
62000,local,161586
62000,remote,424380
62000,local,169711
62000,remote,375008
62000,local,178437
62000,remote,423488
62000,local,177313
62000,remote,269886
62000,local,160135
62000,remote,317342
64000,local,210547
64000,remote,364689
64000,local,168179
64000,remote,260291
64000,local,1274320
64000,remote,380732
64000,local,158004
64000,remote,370100
64000,local,183714
64000,remote,501091
64000,local,167296
64000,remote,353067
64000,local,173354
64000,remote,332411
64000,local,168475
64000,remote,327770
64000,local,161125
64000,remote,239557
64000,local,177850
64000,remote,380458
64000,local,176968
64000,remote,405552
64000,local,184424
64000,remote,361724
64000,local,195999
64000,remote,388845
64000,local,173581
64000,remote,371190
64000,local,172851
64000,remote,337939
64000,local,182114
64000,remote,381547
64000,local,168696
64000,remote,373693
64000,local,187980
64000,remote,462610
64000,local,188219
64000,remote,460800
64000,local,194418
64000,remote,392216
64000,local,172767
64000,remote,279718
64000,local,190962
64000,remote,495339
64000,local,188218
64000,remote,487297
64000,local,169703
64000,remote,373371
64000,local,1327001
64000,remote,467344
64000,local,164222
64000,remote,417844
64000,local,154570
64000,remote,327398
64000,local,176289
64000,remote,525778
64000,local,162775
64000,remote,395787
64000,local,156819
64000,remote,369142
64000,local,152569
64000,remote,326174
64000,local,164836
64000,remote,425928
64000,local,387177
64000,remote,367553
64000,local,153746
64000,remote,349013
64000,local,163797
64000,remote,414195
64000,local,176308
64000,remote,471614
64000,local,186445
64000,remote,411576
64000,local,170440
64000,remote,405664
64000,local,175066
64000,remote,370939
64000,local,166002
64000,remote,323146
64000,local,211990
64000,remote,443391
64000,local,174593
64000,remote,387914
64000,local,191910
64000,remote,523300
64000,local,194896
64000,remote,425957
64000,local,173319
64000,remote,473290
64000,local,176881
64000,remote,339628
64000,local,207613
64000,remote,447578
64000,local,181058
64000,remote,396689
64000,local,170471
64000,remote,308574
64000,local,163768
64000,remote,374112
64000,local,172082
64000,remote,437044
64000,local,159892
64000,remote,390559
64000,local,171449
64000,remote,409896
64000,local,140992
64000,remote,329517
64000,local,173954
64000,remote,425043
64000,local,179340
64000,remote,355698
64000,local,172401
64000,remote,350796
64000,local,179129
64000,remote,389010
64000,local,174686
64000,remote,369307
64000,local,169324
64000,remote,373533
64000,local,201217
64000,remote,353244
64000,local,150961
64000,remote,354858
64000,local,144541
64000,remote,385373
64000,local,1150558
64000,remote,321686
64000,local,162851
64000,remote,312911
64000,local,178214
64000,remote,385355
64000,local,203943
64000,remote,472497
64000,local,160800
64000,remote,290432
64000,local,161599
64000,remote,296233
64000,local,172615
64000,remote,308181
64000,local,171913
64000,remote,472208
64000,local,178591
64000,remote,329274
64000,local,168703
64000,remote,350693
64000,local,167192
64000,remote,370541
64000,local,154554
64000,remote,320823
64000,local,153624
64000,remote,453151
64000,local,189477
64000,remote,425760
64000,local,200808
64000,remote,470223
64000,local,187970
64000,remote,337509
64000,local,166536
64000,remote,374127
64000,local,157576
64000,remote,401733
64000,local,147572
64000,remote,330151
64000,local,176160
64000,remote,339930
64000,local,200813
64000,remote,410396
64000,local,1274752
64000,remote,401502
64000,local,153042
64000,remote,399724
64000,local,153126
64000,remote,322157
64000,local,183370
64000,remote,361542
64000,local,185055
64000,remote,432882
64000,local,161455
64000,remote,342604
64000,local,165569
64000,remote,418852
64000,local,181351
64000,remote,370337
64000,local,209797
64000,remote,489345
64000,local,156801
64000,remote,337181
64000,local,166753
64000,remote,398717
64000,local,170767
64000,remote,372242
64000,local,150791
64000,remote,314629
64000,local,164432
64000,remote,299188
64000,local,179382
64000,remote,451543
64000,local,161799
64000,remote,333815
64000,local,233799
64000,remote,585452
64000,local,161663
64000,remote,396560
64000,local,1175035
64000,remote,454712
64000,local,177522
64000,remote,384361
64000,local,181591
64000,remote,390620
64000,local,181864
64000,remote,466836
64000,local,185069
64000,remote,495662
64000,local,154908
64000,remote,376590
64000,local,149662
64000,remote,430019
64000,local,188247
64000,remote,505399
64000,local,449593
64000,remote,382559
64000,local,179524
64000,remote,409796
64000,local,183305
64000,remote,438118
64000,local,180374
64000,remote,430690
64000,local,181745
64000,remote,402963
64000,local,153429
64000,remote,324349
64000,local,197574
64000,remote,428839
64000,local,190072
64000,remote,408628
64000,local,187413
64000,remote,499960
64000,local,192488
64000,remote,364664
66000,local,170668
66000,remote,417748
66000,local,147480
66000,remote,382790
66000,local,190720
66000,remote,405616
66000,local,168909
66000,remote,362595
66000,local,136350
66000,remote,266325
66000,local,1414992
66000,remote,393631
66000,local,155252
66000,remote,394628
66000,local,159838
66000,remote,275544
66000,local,179629
66000,remote,439224
66000,local,170260
66000,remote,369224
66000,local,178130
66000,remote,381336
66000,local,161085
66000,remote,361448
66000,local,339871
66000,remote,329911
66000,local,129378
66000,remote,312600
66000,local,168316
66000,remote,395130
66000,local,168534
66000,remote,413800
66000,local,153697
66000,remote,370045
66000,local,180327
66000,remote,405114
66000,local,165764
66000,remote,387515
66000,local,184008
66000,remote,376123
66000,local,4869795
66000,remote,374143
66000,local,163402
66000,remote,415252
66000,local,193408
66000,remote,482390
66000,local,172009
66000,remote,378073
66000,local,180283
66000,remote,426756
66000,local,169027
66000,remote,359783
66000,local,190030
66000,remote,401062
66000,local,153844
66000,remote,338598
66000,local,163372
66000,remote,336417
66000,local,189143
66000,remote,493842
66000,local,203017
66000,remote,446195
66000,local,184431
66000,remote,430001
66000,local,168774
66000,remote,338668
66000,local,149279
66000,remote,380422
66000,local,178247
66000,remote,424951
66000,local,166486
66000,remote,369256
66000,local,181829
66000,remote,384861
66000,local,190984
66000,remote,546859
66000,local,160062
66000,remote,388274
66000,local,152072
66000,remote,428857
66000,local,181815
66000,remote,391414
66000,local,173396
66000,remote,283383
66000,local,181142
66000,remote,399066
66000,local,1187251
66000,remote,323333
66000,local,152447
66000,remote,387151
66000,local,176097
66000,remote,169794
66000,local,160452
66000,remote,360515
66000,local,149984
66000,remote,289085
66000,local,168227
66000,remote,342974
66000,local,181099
66000,remote,500007
66000,local,165262
66000,remote,344449
66000,local,205635
66000,remote,490231
66000,local,149443
66000,remote,414329
66000,local,160028
66000,remote,341725
66000,local,162875
66000,remote,376353
66000,local,192601
66000,remote,429840
66000,local,167825
66000,remote,447310
66000,local,158393
66000,remote,361379
66000,local,186777
66000,remote,287254
66000,local,171693
66000,remote,408708
66000,local,180078
66000,remote,475413
66000,local,167841
66000,remote,395369
66000,local,164623
66000,remote,339652
66000,local,154001
66000,remote,415069
66000,local,180819
66000,remote,386072
66000,local,1334671
66000,remote,500219
66000,local,162242
66000,remote,267397
66000,local,153475
66000,remote,326474
66000,local,168522
66000,remote,451179
66000,local,167504
66000,remote,316729
66000,local,176311
66000,remote,335206
66000,local,5161414
66000,remote,299710
66000,local,162675
66000,remote,325319
66000,local,371586
66000,remote,413417
66000,local,144817
66000,remote,361641
66000,local,176911
66000,remote,369375
66000,local,181388
66000,remote,365295
66000,local,160924
66000,remote,369084
66000,local,155654
66000,remote,294474
66000,local,181391
66000,remote,457776
66000,local,1182510
66000,remote,427629
66000,local,172037
66000,remote,387543
66000,local,155496
66000,remote,294112
66000,local,177748
66000,remote,404792
66000,local,171890
66000,remote,357382
66000,local,196825
66000,remote,384146
66000,local,186384
66000,remote,443298
66000,local,165642
66000,remote,319304
66000,local,144135
66000,remote,333196
66000,local,151664
66000,remote,403346
66000,local,153102
66000,remote,366146
66000,local,180026
66000,remote,249635
66000,local,174103
66000,remote,332074
66000,local,438468
66000,remote,391699
66000,local,149202
66000,remote,367664
66000,local,178278
66000,remote,381541
66000,local,180787
66000,remote,494478
66000,local,181611
66000,remote,421863
66000,local,143604
66000,remote,338759
66000,local,162215
66000,remote,317905
66000,local,248263
66000,remote,523930
66000,local,175623
66000,remote,295526
66000,local,191963
66000,remote,440712
66000,local,422996
66000,remote,382374
66000,local,174053
66000,remote,405030
66000,local,148336
66000,remote,294659
66000,local,162369
66000,remote,388096
66000,local,152399
66000,remote,386704
66000,local,166813
66000,remote,389799
66000,local,169846
66000,remote,420880
66000,local,190523
66000,remote,382925
66000,local,178166
66000,remote,639713
66000,local,169847
66000,remote,461886
66000,local,175607
66000,remote,236590
66000,local,158191
66000,remote,404285
66000,local,180948
66000,remote,434313
66000,local,164295
66000,remote,367683
66000,local,166094
66000,remote,485866
66000,local,167977
66000,remote,236677
66000,local,198632
66000,remote,361733
68000,local,250058
68000,remote,390720
68000,local,164269
68000,remote,361233
68000,local,1181160
68000,remote,386534
68000,local,159671
68000,remote,400658
68000,local,153338
68000,remote,285804
68000,local,5313452
68000,remote,423536
68000,local,183159
68000,remote,218152
68000,local,162144
68000,remote,299021
68000,local,175574
68000,remote,367905
68000,local,168104
68000,remote,510011
68000,local,227023
68000,remote,312896
68000,local,170903
68000,remote,374235
68000,local,180222
68000,remote,430030
68000,local,151154
68000,remote,327477
68000,local,160859
68000,remote,341826
68000,local,175759
68000,remote,360985
68000,local,152292
68000,remote,351289
68000,local,173501
68000,remote,406608
68000,local,169765
68000,remote,352090
68000,local,171622
68000,remote,317443
68000,local,164738
68000,remote,475621
68000,local,171834
68000,remote,491281
68000,local,178269
68000,remote,358682
68000,local,183676
68000,remote,447183
68000,local,1299849
68000,remote,392669
68000,local,169107
68000,remote,367574
68000,local,162141
68000,remote,312532
68000,local,147492
68000,remote,378578
68000,local,151754
68000,remote,324980
68000,local,175441
68000,remote,369759
68000,local,5110321
68000,remote,367411
68000,local,171033
68000,remote,330422
68000,local,195972
68000,remote,442811
68000,local,171053
68000,remote,378847
68000,local,176680
68000,remote,359044
68000,local,162495
68000,remote,432062
68000,local,174991
68000,remote,329914
68000,local,163315
68000,remote,463935
68000,local,169747
68000,remote,467034
68000,local,242988
68000,remote,441853
68000,local,159589
68000,remote,415157
68000,local,164706
68000,remote,368294
68000,local,158200
68000,remote,446110
68000,local,176488
68000,remote,368603
68000,local,140045
68000,remote,360295
68000,local,1568446
68000,remote,476213
68000,local,146419
68000,remote,383184
68000,local,176356
68000,remote,378939
68000,local,161208
68000,remote,327412
68000,local,191267
68000,remote,405377
68000,local,158036
68000,remote,320785
68000,local,166630
68000,remote,373111
68000,local,164758
68000,remote,451200
68000,local,433710
68000,remote,261237
68000,local,161494
68000,remote,394048
68000,local,181622
68000,remote,485936
68000,local,182904
68000,remote,448188
68000,local,172567
68000,remote,353499
68000,local,149023
68000,remote,355609
68000,local,157646
68000,remote,347472
68000,local,1191314
68000,remote,430440
68000,local,154482
68000,remote,332535
68000,local,177464
68000,remote,414770
68000,local,162441
68000,remote,404830
68000,local,159476
68000,remote,394414
68000,local,420057
68000,remote,431135
68000,local,175016
68000,remote,385907
68000,local,159166
68000,remote,348637
68000,local,173097
68000,remote,445123
68000,local,186138
68000,remote,295110
68000,local,161203
68000,remote,430038
68000,local,157105
68000,remote,346472
68000,local,173121
68000,remote,398436
68000,local,167985
68000,remote,370125
68000,local,175392
68000,remote,348007
68000,local,186154
68000,remote,438092
68000,local,200645
68000,remote,417012
68000,local,162218
68000,remote,355127
68000,local,158046
68000,remote,444587
68000,local,185921
68000,remote,335349
68000,local,231461
68000,remote,382253
68000,local,179800
68000,remote,428930
68000,local,177904
68000,remote,423216
68000,local,168541
68000,remote,316837
68000,local,179767
68000,remote,345066
68000,local,175224
68000,remote,420667
68000,local,172791
68000,remote,406442
68000,local,169373
68000,remote,345052
68000,local,169618
68000,remote,459427
68000,local,187264
68000,remote,607882
68000,local,188783
68000,remote,395765
68000,local,184851
68000,remote,359428
68000,local,149430
68000,remote,274094
68000,local,175063
68000,remote,457502
68000,local,184136
68000,remote,346614
68000,local,180190
68000,remote,402340
68000,local,167766
68000,remote,370895
68000,local,146651
68000,remote,295372
68000,local,157026
68000,remote,331296
68000,local,453801
68000,remote,314121
68000,local,160040
68000,remote,426017
68000,local,168412
68000,remote,529337
68000,local,159159
68000,remote,333303
68000,local,162818
68000,remote,422170
68000,local,167848
68000,remote,364144
68000,local,1434438
68000,remote,415487
68000,local,186655
68000,remote,437725
68000,local,170033
68000,remote,361769
68000,local,177890
68000,remote,404362
68000,local,176148
68000,remote,403868
68000,local,161097
68000,remote,372334
68000,local,159298
68000,remote,284814
68000,local,160663
68000,remote,265342
68000,local,433877
68000,remote,539618
68000,local,190373
68000,remote,364236
68000,local,155360
68000,remote,361655
68000,local,184673
68000,remote,337786
68000,local,152013
68000,remote,371061
68000,local,162151
68000,remote,365069
68000,local,162397
68000,remote,371092
70000,local,212498
70000,remote,385610
70000,local,167930
70000,remote,381227
70000,local,160504
70000,remote,305997
70000,local,159989
70000,remote,314228
70000,local,163910
70000,remote,433312
70000,local,187951
70000,remote,431889
70000,local,164837
70000,remote,381989
70000,local,186386
70000,remote,372400
70000,local,175188
70000,remote,480787
70000,local,185546
70000,remote,500064
70000,local,169829
70000,remote,198867
70000,local,164514
70000,remote,267704
70000,local,189455
70000,remote,550522
70000,local,186083
70000,remote,367463
70000,local,180083
70000,remote,336071
70000,local,191596
70000,remote,439607
70000,local,282032
70000,remote,449138
70000,local,167574
70000,remote,387624
70000,local,156940
70000,remote,355418
70000,local,162948
70000,remote,361699
70000,local,106958
70000,remote,368142
70000,local,1384665
70000,remote,445081
70000,local,178795
70000,remote,261339
70000,local,175928
70000,remote,297380
70000,local,160448
70000,remote,386657
70000,local,159055
70000,remote,421381
70000,local,182205
70000,remote,366568
70000,local,156431
70000,remote,366343
70000,local,172384
70000,remote,324366
70000,local,162083
70000,remote,367850
70000,local,162135
70000,remote,363144
70000,local,151651
70000,remote,318474
70000,local,249059
70000,remote,432768
70000,local,177351
70000,remote,275796
70000,local,146872
70000,remote,375767
70000,local,172789
70000,remote,402686
70000,local,205071
70000,remote,383541
70000,local,163175
70000,remote,337090
70000,local,167562
70000,remote,371248
70000,local,185938
70000,remote,396927
70000,local,182444
70000,remote,386806
70000,local,145956
70000,remote,407986
70000,local,168402
70000,remote,422907
70000,local,1246650
70000,remote,324788
70000,local,166456
70000,remote,411724
70000,local,154410
70000,remote,419783
70000,local,172720
70000,remote,339686
70000,local,167739
70000,remote,360385
70000,local,152960
70000,remote,352088
70000,local,263709
70000,remote,490183
70000,local,185942
70000,remote,361613
70000,local,187875
70000,remote,388226
70000,local,180329
70000,remote,346334
70000,local,190915
70000,remote,558357
70000,local,146656
70000,remote,328298
70000,local,165365
70000,remote,392846
70000,local,180848
70000,remote,495460
70000,local,160018
70000,remote,375330
70000,local,320981
70000,remote,364303
70000,local,166054
70000,remote,352023
70000,local,163660
70000,remote,289540
70000,local,191950
70000,remote,415260
70000,local,174781
70000,remote,505256
70000,local,128241
70000,remote,297681
70000,local,4988826
70000,remote,408426
70000,local,1291786
70000,remote,306976
70000,local,173188
70000,remote,280646
70000,local,211473
70000,remote,464272
70000,local,170212
70000,remote,366990
70000,local,222772
70000,remote,477789
70000,local,183458
70000,remote,423149
70000,local,160023
70000,remote,344181
70000,local,5157645
70000,remote,444779
70000,local,167526
70000,remote,249976
70000,local,159032
70000,remote,413488
70000,local,159434
70000,remote,432765
70000,local,155939
70000,remote,322458
70000,local,183620
70000,remote,438118
70000,local,162627
70000,remote,311850
70000,local,169621
70000,remote,410746
70000,local,210775
70000,remote,337632
70000,local,160926
70000,remote,421177
70000,local,199268
70000,remote,368415
70000,local,438154
70000,remote,507506
70000,local,165315
70000,remote,425285
70000,local,168978
70000,remote,359445
70000,local,187432
70000,remote,415811
70000,local,158507
70000,remote,389032
70000,local,153915
70000,remote,323334
70000,local,162275
70000,remote,402801
70000,local,5397581
70000,remote,419906
70000,local,140566
70000,remote,388686
70000,local,184866
70000,remote,383310
70000,local,166895
70000,remote,394022
70000,local,168224
70000,remote,358987
70000,local,182925
70000,remote,353566
70000,local,144854
70000,remote,306110
70000,local,196997
70000,remote,361828
70000,local,184150
70000,remote,478680
70000,local,193430
70000,remote,366554
70000,local,151861
70000,remote,387375
70000,local,184224
70000,remote,408957
70000,local,182528
70000,remote,399970
70000,local,187669
70000,remote,489593
70000,local,1661095
70000,remote,452699
70000,local,151953
70000,remote,400658
70000,local,169654
70000,remote,312295
70000,local,177557
70000,remote,568963
70000,local,170246
70000,remote,431644
70000,local,184956
70000,remote,522142
70000,local,182812
70000,remote,373085
70000,local,169449
70000,remote,364814
70000,local,179419
70000,remote,522908
70000,local,176055
70000,remote,470510
70000,local,149963
70000,remote,320181
70000,local,179663
70000,remote,502539
70000,local,192899
70000,remote,400497
70000,local,166075
70000,remote,500492
70000,local,170224
70000,remote,411829
70000,local,183071
70000,remote,407986
72000,local,195434
72000,remote,338132
72000,local,166097
72000,remote,390980
72000,local,160353
72000,remote,376647
72000,local,1242015
72000,remote,415350
72000,local,168407
72000,remote,350210
72000,local,174319
72000,remote,459250
72000,local,155562
72000,remote,389024
72000,local,182838
72000,remote,347707
72000,local,177715
72000,remote,338677
72000,local,150760
72000,remote,295299
72000,local,195690
72000,remote,412193
72000,local,177117
72000,remote,414756
72000,local,293603
72000,remote,466651
72000,local,160425
72000,remote,296325
72000,local,183140
72000,remote,448560
72000,local,173176
72000,remote,392253
72000,local,178289
72000,remote,370795
72000,local,173875
72000,remote,383164
72000,local,170125
72000,remote,372600
72000,local,176379
72000,remote,256162
72000,local,161133
72000,remote,424649
72000,local,174127
72000,remote,288556
72000,local,201916
72000,remote,387200
72000,local,1291266
72000,remote,433416
72000,local,165979
72000,remote,335134
72000,local,163029
72000,remote,399537
72000,local,145772
72000,remote,362280
72000,local,158286
72000,remote,405442
72000,local,172742
72000,remote,402489
72000,local,184802
72000,remote,399033
72000,local,171440
72000,remote,519510
72000,local,172621
72000,remote,433531
72000,local,165406
72000,remote,409842
72000,local,183340
72000,remote,462062
72000,local,146630
72000,remote,316078
72000,local,183679
72000,remote,421425
72000,local,177868
72000,remote,343992
72000,local,155163
72000,remote,392230
72000,local,151441
72000,remote,368836
72000,local,184635
72000,remote,358191
72000,local,157621
72000,remote,391848
72000,local,168431
72000,remote,355887
72000,local,190544
72000,remote,402246
72000,local,169766
72000,remote,399573
72000,local,164267
72000,remote,380346
72000,local,1576190
72000,remote,374156
72000,local,172189
72000,remote,420557
72000,local,189771
72000,remote,466466
72000,local,159631
72000,remote,361610
72000,local,177855
72000,remote,431362
72000,local,162927
72000,remote,301548
72000,local,172117
72000,remote,421888
72000,local,184378
72000,remote,438967
72000,local,180442
72000,remote,387034
72000,local,182693
72000,remote,353365
72000,local,169453
72000,remote,552415
72000,local,192018
72000,remote,384689
72000,local,161539
72000,remote,357126
72000,local,164630
72000,remote,501827
72000,local,153253
72000,remote,401158
72000,local,214165
72000,remote,413515
72000,local,176012
72000,remote,315271
72000,local,172651
72000,remote,364261
72000,local,175592
72000,remote,422711
72000,local,146448
72000,remote,402634
72000,local,170344
72000,remote,283923
72000,local,165976
72000,remote,358241
72000,local,164227
72000,remote,363168
72000,local,166278
72000,remote,332856
72000,local,179928
72000,remote,419235
72000,local,174787
72000,remote,419718
72000,local,443297
72000,remote,377274
72000,local,168906
72000,remote,391065
72000,local,177969
72000,remote,414518
72000,local,178223
72000,remote,281086
72000,local,167423
72000,remote,364183
72000,local,155009
72000,remote,343205
72000,local,180859
72000,remote,392830
72000,local,143099
72000,remote,270407
72000,local,220914
72000,remote,704922
72000,local,153927
72000,remote,414021
72000,local,171933
72000,remote,387524
72000,local,159960
72000,remote,367093
72000,local,145485
72000,remote,335049
72000,local,171632
72000,remote,335322
72000,local,191413
72000,remote,409464
72000,local,162645
72000,remote,487924
72000,local,178730
72000,remote,429184
72000,local,166579
72000,remote,397653
72000,local,1241236
72000,remote,465613
72000,local,164519
72000,remote,345882
72000,local,178067
72000,remote,559716
72000,local,181994
72000,remote,415336
72000,local,188170
72000,remote,540504
72000,local,177957
72000,remote,386818
72000,local,164909
72000,remote,331404
72000,local,179507
72000,remote,381650
72000,local,469670
72000,remote,395442
72000,local,169693
72000,remote,399561
72000,local,160318
72000,remote,406134
72000,local,162197
72000,remote,367726
72000,local,143713
72000,remote,280053
72000,local,167038
72000,remote,396278
72000,local,208218
72000,remote,405249
72000,local,186493
72000,remote,410322
72000,local,162048
72000,remote,463535
72000,local,192045
72000,remote,401564
72000,local,160247
72000,remote,349573
72000,local,176765
72000,remote,333388
72000,local,176813
72000,remote,396227
72000,local,193335
72000,remote,439016
72000,local,171751
72000,remote,456899
72000,local,170927
72000,remote,362800
72000,local,162584
72000,remote,393902
72000,local,187011
72000,remote,467556
72000,local,152322
72000,remote,433520
72000,local,146399
72000,remote,327710
72000,local,169021
72000,remote,414109
72000,local,177356
72000,remote,435937
72000,local,163240
72000,remote,370225
74000,local,163389
74000,remote,373435
74000,local,177970
74000,remote,463943
74000,local,173677
74000,remote,440210
74000,local,161253
74000,remote,416834
74000,local,171440
74000,remote,273784
74000,local,161734
74000,remote,324587
74000,local,162039
74000,remote,296469
74000,local,165773
74000,remote,315191
74000,local,150899
74000,remote,382996
74000,local,168847
74000,remote,347898
74000,local,160660
74000,remote,396930
74000,local,182566
74000,remote,403952
74000,local,222520
74000,remote,764471
74000,local,149677
74000,remote,389839
74000,local,169623
74000,remote,359655
74000,local,168288
74000,remote,311087
74000,local,161441
74000,remote,472528
74000,local,179524
74000,remote,383101
74000,local,185296
74000,remote,199581
74000,local,172889
74000,remote,357050
74000,local,218867
74000,remote,346374
74000,local,178821
74000,remote,423301
74000,local,190193
74000,remote,419322
74000,local,186178
74000,remote,426168
74000,local,180028
74000,remote,296329
74000,local,164261
74000,remote,322307
74000,local,175808
74000,remote,419523
74000,local,153195
74000,remote,348749
74000,local,183617
74000,remote,479899
74000,local,152672
74000,remote,372710
74000,local,180117
74000,remote,348202
74000,local,133209
74000,remote,325238
74000,local,160069
74000,remote,401944
74000,local,189125
74000,remote,455446
74000,local,155836
74000,remote,272429
74000,local,159812
74000,remote,392081
74000,local,183196
74000,remote,414763
74000,local,341286
74000,remote,328968
74000,local,165526
74000,remote,398089
74000,local,186116
74000,remote,462902
74000,local,164397
74000,remote,345460
74000,local,166008
74000,remote,462271
74000,local,157687
74000,remote,402331
74000,local,190000
74000,remote,416976
74000,local,151713
74000,remote,399452
74000,local,148828
74000,remote,371659
74000,local,168314
74000,remote,391168
74000,local,174362
74000,remote,425716
74000,local,179820
74000,remote,369016
74000,local,175188
74000,remote,382585
74000,local,193090
74000,remote,425275
74000,local,188710
74000,remote,434032
74000,local,163206
74000,remote,303527
74000,local,182633
74000,remote,439533
74000,local,182310
74000,remote,458856
74000,local,172855
74000,remote,444951
74000,local,150449
74000,remote,382096
74000,local,158031
74000,remote,292498
74000,local,155574
74000,remote,379727
74000,local,169858
74000,remote,424231
74000,local,175116
74000,remote,350908
74000,local,162092
74000,remote,341927
74000,local,168053
74000,remote,372667
74000,local,167243
74000,remote,366681
74000,local,349186
74000,remote,362963
74000,local,167216
74000,remote,451018
74000,local,172810
74000,remote,420043
74000,local,160887
74000,remote,329206
74000,local,172626
74000,remote,361441
74000,local,165951
74000,remote,373190
74000,local,168735
74000,remote,353473
74000,local,162988
74000,remote,346275
74000,local,430789
74000,remote,341435
74000,local,164226
74000,remote,349562
74000,local,158385
74000,remote,381442
74000,local,276606
74000,remote,355352
74000,local,151244
74000,remote,332954
74000,local,169788
74000,remote,357273
74000,local,150467
74000,remote,333466
74000,local,157604
74000,remote,352637
74000,local,235827
74000,remote,522693
74000,local,177835
74000,remote,282026
74000,local,205567
74000,remote,547529
74000,local,151771
74000,remote,307711
74000,local,174891
74000,remote,416087
74000,local,159038
74000,remote,344878
74000,local,159388
74000,remote,352155
74000,local,196423
74000,remote,346748
74000,local,165695
74000,remote,304108
74000,local,183613
74000,remote,413971
74000,local,177533
74000,remote,421612
74000,local,171831
74000,remote,486902
74000,local,186198
74000,remote,371323
74000,local,160893
74000,remote,380810
74000,local,179159
74000,remote,412873
74000,local,179097
74000,remote,429394
74000,local,169446
74000,remote,423231
74000,local,170386
74000,remote,343455
74000,local,430578
74000,remote,410714
74000,local,173274
74000,remote,426827
74000,local,189614
74000,remote,484832
74000,local,177554
74000,remote,380254
74000,local,273385
74000,remote,547188
74000,local,143090
74000,remote,350573
74000,local,206583
74000,remote,412929
74000,local,169433
74000,remote,484269
74000,local,161782
74000,remote,484161
74000,local,158422
74000,remote,301187
74000,local,169118
74000,remote,463847
74000,local,160378
74000,remote,489569
74000,local,164335
74000,remote,503368
74000,local,195348
74000,remote,466021
74000,local,163797
74000,remote,396029
74000,local,158518
74000,remote,431859
74000,local,190734
74000,remote,416811
74000,local,170664
74000,remote,406214
74000,local,144509
74000,remote,344207
74000,local,162495
74000,remote,492594
74000,local,184917
74000,remote,438349
74000,local,206626
74000,remote,443491
76000,local,163360
76000,remote,335971
76000,local,186738
76000,remote,417574
76000,local,165756
76000,remote,386983
76000,local,164278
76000,remote,375900
76000,local,159587
76000,remote,396341
76000,local,170601
76000,remote,404620
76000,local,169547
76000,remote,308723
76000,local,173072
76000,remote,309247
76000,local,177904
76000,remote,509939
76000,local,176176
76000,remote,378686
76000,local,183155
76000,remote,439013
76000,local,147952
76000,remote,312341
76000,local,173926
76000,remote,398922
76000,local,201117
76000,remote,401356
76000,local,173786
76000,remote,369425
76000,local,148388
76000,remote,384150
76000,local,158594
76000,remote,396294
76000,local,164312
76000,remote,399645
76000,local,176678
76000,remote,448847
76000,local,161293
76000,remote,468225
76000,local,224077
76000,remote,398205
76000,local,168857
76000,remote,353722
76000,local,167238
76000,remote,404649
76000,local,167585
76000,remote,429616
76000,local,175479
76000,remote,412852
76000,local,173416
76000,remote,427579
76000,local,180845
76000,remote,373657
76000,local,216983
76000,remote,430316
76000,local,177721
76000,remote,397293
76000,local,161650
76000,remote,386546
76000,local,162299
76000,remote,396128
76000,local,161273
76000,remote,325210
76000,local,173779
76000,remote,412676
76000,local,167699
76000,remote,463503
76000,local,178877
76000,remote,450790
76000,local,169414
76000,remote,278237
76000,local,173550
76000,remote,393409
76000,local,161073
76000,remote,475808
76000,local,6514523
76000,remote,738492
76000,local,160145
76000,remote,370498
76000,local,158525
76000,remote,339558
76000,local,178863
76000,remote,443658
76000,local,170726
76000,remote,430257
76000,local,194830
76000,remote,419780
76000,local,168938
76000,remote,338046
76000,local,168710
76000,remote,488702
76000,local,169497
76000,remote,397347
76000,local,170426
76000,remote,386046
76000,local,172697
76000,remote,454786
76000,local,175807
76000,remote,411871
76000,local,170244
76000,remote,334366
76000,local,407351
76000,remote,520704
76000,local,158527
76000,remote,514049
76000,local,167524
76000,remote,468113
76000,local,166899
76000,remote,473869
76000,local,173486
76000,remote,397702
76000,local,167778
76000,remote,493520
76000,local,152952
76000,remote,438302
76000,local,184152
76000,remote,511046
76000,local,176840
76000,remote,362226
76000,local,178607
76000,remote,379305
76000,local,157246
76000,remote,260283
76000,local,153420
76000,remote,447209
76000,local,162504
76000,remote,363396
76000,local,209420
